1,0.21282794719930803,-0.0016861374192514253,-0.05791813783811536,0.2026229085796107,0.06986079953249005,-0.017314874129590443,-0.364052725819187,0.05103236986817268,0.007257677595988944,0.16704647033546519,-0.3997092210526388,0.19807778690514216,0.00800206549737114,0.2508910026257973,-0.44786409762831203,-0.24176950811717743,0.19807778690514216,0.0,0.2571576162205582,-0.6638614926205034,-0.024036661222365717,-0.2972545283768475
2,0.3852109452685826,0.08511333760068275,0.027843665682803335,-0.00401247403762032,0.20436716258081208,-0.011805883462678144,0.04823389511850231,0.06023546188732987,0.04134356014266788,0.06928343835565795,-0.6332125132284468,0.12314084663918447,0.0,-0.03665100147107258,-0.38868558265360814,-0.2617333373872868,0.12314084663918447,0.0,0.09270675704224832,-0.7526193438749079,-0.027157334679303046,-1.408752625140668
4,0.8123777007636498,0.0402476605405773,0.08499753170834072,0.31826259733553713,0.3011146649586374,0.06193479360397198,0.0350579812570525,0.12571835559395056,0.07271118880823571,-0.08664821315729128,-0.4962711805044613,-0.0016212330236956244,0.0,-0.018112297872492585,-0.37865276948278276,-0.1845330932827802,-0.0016212330236956244,0.0,0.2917310476746105,-0.839796715059138,-0.033232493253529345,-1.6310492890423558
8,0.5197949741942304,0.011159363656382877,-0.12379777949015316,0.49639924915899447,0.10441839248106041,-0.18795908676759387,0.12018197703336365,0.1787940320278028,0.08381963167836101,-0.1360963112836024,-0.524805226329256,-0.002300234428703455,0.0,-0.036084760099696765,-0.35841413098868513,-0.2641024120957755,-0.002300234428703455,0.0,0.3308146506122869,-0.9720215572719766,-0.01739439652447164,-0.9253543792752664
9,-0.006248088054762554,-0.06730511713914579,0.06921104194759925,0.11690385582288286,0.554621272846256,0.14228069884439773,-0.1688804763182587,-0.001506701653050337,0.08937615789296602,-0.03972400494158795,-0.7143595001366362,0.0,0.0,-0.03164763694938431,-0.2645009312723793,-0.4579349368564544,0.0,0.0,-0.2656032306582591,-0.42825156250874413,-0.06022871191122449,-1.3846153250492477
19,-0.3514208120219574,0.0165506963468169,-0.1365080725427875,0.054112863133378326,-0.08158032598799209,0.016848451650576825,-0.023006937980675195,0.025887256374034773,-0.044921759643206445,0.006662812808640608,-0.40267952170087223,0.0,0.0,0.0,-0.12110909722770372,-0.27490761166453287,0.0,0.0,0.0,-0.39601670889223545,0.0,-0.8198597982797222
5,0.15869802637189823,0.08289894273470352,-0.03043251892271372,0.060810192639364935,0.106470985904328,-0.12474859959391432,0.2236975552831311,-0.004811259658259828,-0.0958663612842722,0.09586729773892057,-0.4941503038089585,0.19156069914985874,0.0,-0.1331539643960761,-0.2263149384671965,-0.23037480235662253,0.19156069914985874,0.0,-0.1144745903615073,-0.47536911485838734,0.0,-0.8352887988485167
10,0.07270797084415,-0.03146491485823972,0.024439643785875317,0.05965993638934826,0.011125254141168422,0.18797155051343145,0.06775244026382689,0.03225896031681472,-0.16653669274512417,-0.1045313803857412,-0.6079398840855492,0.0876542796018332,0.0,-0.2009713861401309,-0.27840796348543195,-0.3207461944475673,0.0876542796018332,0.0,-0.3305774995534207,-0.4695480445197065,0.0,-0.9277858700049486
20,-0.05164395459463821,-0.05326496025210481,-0.07476377563713658,0.17600033539879062,0.051465709730649525,0.01533585858727371,0.06081772342089957,0.031479831104266116,-0.5258047678120613,-0.30626243091286415,-0.4973313823637356,-0.0809263760852773,0.0,-0.07890712127505564,-0.11991221003758804,-0.5238481058786812,-0.0809263760852773,0.0,-0.44271547561498703,-0.2799519615763381,0.0,-1.3823269892805277
41,-0.1379167769030595,-0.09622534115350415,0.010977020419663709,0.15482314324582028,0.05043873060380747,0.013429943516243855,0.22291435027114154,0.021092300776162753,0.09226578179063152,-0.2548952662065169,-0.47260252677441206,0.0,0.0,-0.17802447733806667,-0.1801428229832368,-0.36933049265962575,0.0,0.0,-0.3716926974437043,-0.3558050955372262,0.0,-0.9689304750706462
83,-0.47425359460396416,1.0311023984457586,-0.16430508800234359,-0.12391368326589705,-0.7768900190724715,-1.1695835968806485,0.17810997703622083,-0.31025343448166914,-0.04186180949752047,0.0,0.33007224811405106,0.0,0.0,-1.8854773438992765,1.0536128777668536,1.1619367142464667,0.0,0.0,0.1714266944193169,0.1586455536947349,0.0,-0.3091907537924078
167,-6.485471490808825,0.9298429956446329,1.1365477336402363,-0.06421413391081598,-1.4095807126367608,-0.06116115396970785,0.0922995557457063,-0.012864920114918802,-0.02169348670763556,0.0,0.17104893488767087,0.0,0.0,0.0,-0.07419901409126513,0.24524794897893482,0.0,0.0,-0.05673929705062184,0.22778823193829245,0.0,0.09898058677272448
21,0.08481894343035086,0.1729184342520765,0.6326099784749348,-0.09507862918785394,-0.006303461763814445,0.09627467527506693,0.0007008737650794873,-0.06788883036752089,2.13412390568337,-0.2936988471910368,-0.1128695273805529,0.577265478769535,0.0,-0.13543569812635828,-0.7470359979989973,-0.10136215721575974,0.577265478769535,0.0,-0.5756129729199818,-0.40822088042114424,0.0,-0.2817024097276092
42,0.006573634911693124,0.47707750783609715,0.39566351940095507,0.7765388368623104,-0.3362871235141503,0.823288870372734,-0.07130297251535418,0.016707377677702306,0.21271858485253484,-1.2644759572893174,-0.623672901939037,0.0,0.0,-0.26639320071156725,-1.1037926099314663,-0.5179630485853135,0.0,0.0,-1.2970792815042849,-0.5910695777240745,0.0,-0.8809107083202088
84,0.0840278775550023,0.26949072366568694,-0.12807426928541657,0.11875471029126107,1.436428280347947,0.11591545598232064,-0.13000580171908396,0.1083072148428082,0.2781359103459055,-1.5413993352987938,-0.8401079230702786,0.0,0.0,-0.19448899886486176,-1.122142727420009,-1.0648755320842025,0.0,0.0,-0.8278392636416869,-1.553667994727377,0.0,-2.022234386630453
169,2.1466276583527963,-4.621682785816015,2.4827104535017073,-0.14690465905167738,0.2539053609685019,-1.7772736313951352,0.21115654672343553,-0.17857879100357205,-0.04962886010194205,0.0,0.3913139355850345,0.0,0.0,0.0,1.6432831500233769,-1.2519692144383405,0.0,0.0,-2.1922891612864954,2.5836030968715167,0.0,-1.1011386528222045
85,1.9385945081615528,-5.267581140417017,0.48398147596059116,0.20208493807616654,-0.21703325096914253,-1.9320993727075606,0.7361679888753618,0.3380173731831844,-0.25634561945655876,0.47307659225053206,1.5481588947922942,0.0,0.0,-3.501532052323634,2.7467703012973326,2.775997238069127,0.0,0.0,2.2736937090467872,-0.2524582220039732,0.0,-0.031210679874878244
11,-0.056859781883709555,0.023288242369906845,0.01966692391827339,0.005887713354671163,-0.01075904951285933,-0.11012726004304525,0.016327569604456815,-0.06166105269102802,-0.05941175534891161,-0.3077136692044087,-0.10520551994678091,-0.04790311869369921,0.0,-0.12779193721517523,-0.13025666132127556,-0.10696747192103971,-0.04790311869369921,0.0,-0.3839873281843418,0.018971257726846873,0.0,-0.10723114117085236
23,2.1045619175817687,3.2295599521770364,0.5389657174715029,0.30417704771679205,-0.54335080995782,0.3106934757076387,-0.43721537086044676,-2.6877707260544517,0.1027602544725815,0.0,-0.8102446745056744,0.0,0.0,0.0,0.0,-0.8102446745056744,0.0,0.0,0.0,-0.8102446745056744,0.0,1.681104649405268
46,2.786653311749376,-8.213180911366559,-4.885476893628082,-0.4237970259816998,0.7570277213659826,-1.0006890071020764,0.6091536993832026,-1.3994498427834487,-0.14317151988124516,0.0,1.128879663835533,0.0,0.0,0.0,0.0,1.128879663835533,0.0,0.0,0.0,1.128879663835533,0.0,-2.256925492209202
3,0.047637695859785695,-0.2025275128328739,-0.23558593790939186,0.2480924188327949,-0.16734913316673186,-0.10274763088413297,-0.2321151375912125,-0.006184756604763393,0.008435301295700463,-0.20950140116125415,-0.04164993212072374,0.0,0.04211103529892703,-0.12142267706213093,-0.06864572752017364,-0.10319396399859987,0.0,0.0,0.3556204897939661,-0.6067718230759453,0.0,0.35373534121279915
6,-0.010108787422660302,-0.058632387730995494,0.09658482158326355,0.05678440056811801,0.035813385154785424,0.11161389619735791,0.023827103923039345,-0.012716970324131929,-0.04495891713209059,0.1806299914409573,0.15388051551240778,0.0,0.0,1.1077481098366941,-0.15937419885063606,-0.6138634040326931,0.0,0.0,0.2354113221394473,0.09909918481391747,0.0,-0.2606526414890292
12,0.244523182423422,-0.32907185789875226,0.1176681356348035,0.11714286495410535,0.12947483570878343,-0.513517006873713,-0.30569480532178617,0.14744598573389606,-0.03487515164532175,-0.3621162687386595,-0.8697273301544344,0.0,0.0,0.0,-0.7373985116801784,-0.4944450872129153,0.0,0.0,-0.47604475576341415,-0.755798843129678,0.0,-0.588662879396815
24,-0.15060374257804462,0.14290125390284303,0.4736214184951499,-0.22367317856343097,-0.7572146170220444,0.281290976797311,-0.23671397521342624,-0.4552287676191866,0.13407718961719706,-1.0120305934656666,0.0460922984007833,0.0,0.0,0.0,-0.453913255133478,-0.5120250399313979,0.0,0.0,-0.1472537026901937,-0.8186845923746888,0.0,-0.8663650891281156
49,1.31640445613136,-1.3136976489043821,0.37541568544859083,0.4511260672346101,-0.436860740411187,-0.3684611711985648,-1.208270312616639,0.15685587751858066,-0.14148735153389427,-0.2698588993713167,-0.46842610159969705,0.0,0.0,0.0,0.0,-0.7382850009710137,0.0,0.0,0.20189921480590972,-0.9401842157769205,0.0,0.2755273053167686
25,0.20344952563446558,0.13129469406759062,0.03843964079184073,-0.14711007619486943,-0.0008601087639883159,0.0008581539829253379,-0.4923909165013843,0.2163231062165151,-0.15269025874548794,0.0493232432310931,-0.7411080283159194,0.0,0.0,0.0,0.0,-0.6917847850848297,0.0,0.0,-0.9232941015366233,0.23150931645179695,0.0,-0.5889639193082136
50,1.0468457315005957,-6.832986748006572,1.5423498016027328,0.09858912975583538,-0.266595801105459,0.5959144320423035,0.745411688913205,0.08446288718063948,-0.7040769318383681,-0.3975476324550611,0.0,0.0,0.0,0.0,0.0,-0.3975476324550611,0.0,0.0,0.5543981526896313,-0.9519457851446934,0.0,-0.40752047213272546
